COUNTRY;MAKE;OEM;OEM_NEW;PRICE;PRICE_NEW;VALID_FROM (YYYYMMDD);VALID_UNTIL (YYYYMMDD)
RO;033;JLM10479;;-000000000137807;;;
RO;033;JLM10480;;-000000000178441;;;
RO;033;JLM10509AEE;;27972;;;
RO;033;JLM10512;;52851;;;
RO;033;JLM10513;;67815;;;
RO;033;JLM10542;;-000000000035307;;;
RO;033;JLM10543;;-000000000035307;;;
RO;033;JLM10550;;48012;;;
RO;033;JLM10551;;30035;;;
RO;033;JLM10552;;44225;;;
RO;033;JLM10553;;25585;;;
RO;033;JLM1059;;14657;;;
RO;033;JLM10625;;32677;;;
RO;033;JLM10632E;;135269;;;
RO;033;JLM10648;;154115;;;
RO;033;JLM10662;;11769;;;
RO;033;JLM10788;;30710;;;
RO;033;JLM10790;;32440;;;
RO;033;JLM10791;;27277;;;
RO;033;JLM10819;;135920;;;
RO;033;JLM10836ANF;;-000000000504540;;;
RO;033;JLM10836ANR;;2856955;;;
RO;033;JLM10872;;160465;;;
RO;033;JLM10873;;182241;;;
RO;033;JLM10884;;243730;;;
RO;033;JLM10928;;56228;;;
RO;033;JLM1097;;67702;;;
RO;033;JLM10978;;50775;;;
RO;033;JLM1098;;40029;;;
RO;033;JLM10995;;37810;;;
RO;033;JLM11002;;78607;;;
RO;033;JLM11003;;77117;;;
RO;033;JLM11006;;223758;;;
RO;033;JLM11008;;54201;;;
RO;033;JLM11009;;38227;;;
RO;033;JLM11010;;49106;;;
RO;033;JLM11011;;47941;;;
RO;033;JLM11012;;44491;;;
RO;033;JLM11013;;187327;;;
RO;033;JLM11014;;58077;;;
RO;033;JLM11015;;234099;;;
RO;033;JLM11026;;66229;;;
RO;033;JLM11027;;60482;;;
RO;033;JLM11028;;59149;;;
RO;033;JLM11029;;60070;;;
RO;033;JLM1103;;11906;;;
RO;033;JLM11058;;57414;;;
RO;033;JLM11088;;110379;;;
RO;033;JLM11124;;14448;;;
RO;033;JLM11125;;50690;;;
RO;033;JLM11126;;84789;;;
RO;033;JLM11127;;84789;;;
RO;033;JLM11128;;16155;;;
RO;033;JLM11129;;37918;;;
RO;033;JLM1113902;;6462;;;
RO;033;JLM11142;;284508;;;
RO;033;JLM11143;;275021;;;
RO;033;JLM11144;;92429;;;
RO;033;JLM11145;;62091;;;
RO;033;JLM1115;;12752;;;
RO;033;JLM1116;;13326;;;
RO;033;JLM11166;;40314;;;
RO;033;JLM11167;;60673;;;
RO;033;JLM11233;;157332;;;
RO;033;JLM112410;;-000000000225480;;;
RO;033;JLM11243;;814433;;;
RO;033;JLM11247SE;;1898100;;;
RO;033;JLM11253;;855074;;;
RO;033;JLM11258;;113076;;;
RO;033;JLM11267;;146409;;;
RO;033;JLM11268;;164336;;;
RO;033;JLM11269;;195421;;;
RO;033;JLM11284;;277696;;;
RO;033;JLM11286;;165226;;;
RO;033;JLM11287;;156264;;;
RO;033;JLM11294SE;;3982269;;;
RO;033;JLM11308SE;;3941018;;;
RO;033;JLM11342;;212806;;;
RO;033;JLM11343;;103375;;;
RO;033;JLM11348;;85914;;;
RO;033;JLM11349;;85914;;;
RO;033;JLM11376;;45510;;;
RO;033;JLM11377;;21732;;;
RO;033;JLM11382;;149131;;;
RO;033;JLM11383;;132454;;;
RO;033;JLM11517;;31748;;;
RO;033;JLM11535S;;-000000001121007;;;
RO;033;JLM11569;;90328;;;
RO;033;JLM11574;;132454;;;
RO;033;JLM11576N;;0;;;
RO;033;JLM11576SE;;1898100;;;
RO;033;JLM11577;;860139;;;
RO;033;JLM11590;;135012;;;
RO;033;JLM11591;;131573;;;
RO;033;JLM11601;;46790;;;
RO;033;JLM11646SE;;4568760;;;
RO;033;JLM11647SE;;1853522;;;
RO;033;JLM11648SE;;2773008;;;
RO;033;JLM11649;;176599;;;
RO;033;JLM11685;;52319;;;
RO;033;JLM11686;;30760;;;
RO;033;JLM11688;;15622;;;
RO;033;JLM11708;;93012;;;
RO;033;JLM11709;;97083;;;
RO;033;JLM11722;;529926;;;
RO;033;JLM11723;;520589;;;
RO;033;JLM11724;;598426;;;
RO;033;JLM11725;;603343;;;
RO;033;JLM11783;;191127;;;
RO;033;JLM11829;;22017;;;
RO;033;JLM11860;;28749;;;
RO;033;JLM11886SE;;5813514;;;
RO;033;JLM11897;;29012;;;
RO;033;JLM11949;;150226;;;
RO;033;JLM12001;;22638;;;
RO;033;JLM12002;;841829;;;
RO;033;JLM12003;;866234;;;
RO;033;JLM12004;;644880;;;
RO;033;JLM12005;;644880;;;
RO;033;JLM12022;;104661;;;
RO;033;JLM12023;;104661;;;
RO;033;JLM12030X;;-000000000038500;;;
RO;033;JLM12031;;0;;;
RO;033;JLM12031X;;-000000000038500;;;
RO;033;JLM12032X;;-000000000034614;;;
RO;033;JLM12033;;0;;;
RO;033;JLM12033X;;-000000000034614;;;
RO;033;JLM12034X;;-000000000038500;;;
RO;033;JLM12035X;;-000000000038500;;;
RO;033;JLM12038X;;-000000000034614;;;
RO;033;JLM12039X;;-000000000034614;;;
RO;033;JLM12045;;284447;;;
RO;033;JLM12046;;613275;;;
RO;033;JLM12075;;217812;;;
RO;033;JLM12078;;214982;;;
RO;033;JLM12080;;219597;;;
RO;033;JLM12082;;42196;;;
RO;033;JLM12110;;93510;;;
RO;033;JLM12117;;49502;;;
RO;033;JLM12161;;200642;;;
RO;033;JLM12163;;191194;;;
RO;033;JLM12165;;203621;;;
RO;033;JLM12188;;266893;;;
RO;033;JLM12196;;42245;;;
RO;033;JLM12204;;-000000000063944;;;
RO;033;JLM12214;;180146;;;
RO;033;JLM12215;;180146;;;
RO;033;JLM12224;;215325;;;
RO;033;JLM12226;;49999;;;
RO;033;JLM12227;;19876;;;
RO;033;JLM12229;;154533;;;
RO;033;JLM12236;;563848;;;
RO;033;JLM12241;;176031;;;
RO;033;JLM12257;;140709;;;
RO;033;JLM12258;;164563;;;
RO;033;JLM12259;;154524;;;
RO;033;JLM12329;;215507;;;
RO;033;JLM12338;;97372;;;
RO;033;JLM12339;;96869;;;
RO;033;JLM12340;;155148;;;
RO;033;JLM12342;;127519;;;
RO;033;JLM12413;;111469;;;
RO;033;JLM12423;;118388;;;
RO;033;JLM12424;;64400;;;
RO;033;JLM12426;;89883;;;
RO;033;JLM12427;;83983;;;
RO;033;JLM12429;;62386;;;
RO;033;JLM12430;;75173;;;
RO;033;JLM12452E;;-000000000046363;;;
RO;033;JLM12454;;44741;;;
RO;033;JLM1268;;7224;;;
RO;033;JLM1301;;114606;;;
RO;033;JLM1305;;204721;;;
RO;033;JLM1312;;34338;;;
RO;033;JLM1324;;71306;;;
RO;033;JLM1325;;80864;;;
RO;033;JLM137135E;;694386;;;
RO;033;JLM1378;;62939;;;
RO;033;JLM1381;;65446;;;
RO;033;JLM1383;;48074;;;
RO;033;JLM1392;;78942;;;
RO;033;JLM1393;;240563;;;
RO;033;JLM1398;;18700;;;
RO;033;JLM1399;;15455;;;
RO;033;JLM1420;;-000000000027417;;;
RO;033;JLM1421;;-000000000027417;;;
RO;033;JLM1431;;15253;;;
RO;033;JLM1432;;14626;;;
RO;033;JLM1433;;-000000000011947;;;
RO;033;JLM1444;;0;;;
RO;033;JLM1449;;81452;;;
RO;033;JLM1475;;1332194;;;
RO;033;JLM1479;;-000000000013546;;;
RO;033;JLM150;;19356;;;
RO;033;JLM1501;;-000000000008414;;;
RO;033;JLM1502;;36360;;;
RO;033;JLM1521;;32193;;;
RO;033;JLM153E;;14535;;;
RO;033;JLM1551;;90822;;;
RO;033;JLM1552;;70305;;;
RO;033;JLM1556;;382920;;;
RO;033;JLM1567N;;-000000000717765;;;
RO;033;JLM1567S;;-000000000614828;;;
RO;033;JLM1578;;6963;;;
RO;033;JLM159;;50650;;;
RO;033;JLM169;;28013;;;
RO;033;JLM170;;31798;;;
RO;033;JLM1701;;49405;;;
RO;033;JLM1702;;36034;;;
RO;033;JLM1705E;;709457;;;
RO;033;JLM1707;;25229;;;
RO;033;JLM1708;;33439;;;
RO;033;JLM173;;52982;;;
RO;033;JLM174;;51376;;;
RO;033;JLM174538;;-000000000237270;;;
RO;033;JLM1753;;113153;;;
RO;033;JLM1754;;45847;;;
RO;033;JLM1755;;60606;;;
RO;033;JLM1756;;36120;;;
RO;033;JLM1757;;20753;;;
RO;033;JLM1758;;-000000000007109;;;
RO;033;JLM1762;;82941;;;
RO;033;JLM1766;;324564;;;
RO;033;JLM1792SE;;1898100;;;
RO;033;JLM1810;;86673;;;
RO;033;JLM1817S;;56980;;;
RO;033;JLM1819;;9740;;;
RO;033;JLM1831;;-000000000042051;;;
RO;033;JLM1832;;-000000000030743;;;
RO;033;JLM1833;;16201;;;
RO;033;JLM1862S;;-000000001850621;;;
RO;033;JLM1883;;539584;;;
RO;033;JLM1884;;1021246;;;
RO;033;JLM1885;;957952;;;
RO;033;JLM1909;;51611;;;
RO;033;JLM1911;;7057;;;
RO;033;JLM192337;;-000000000237270;;;
RO;033;JLM192337E;;-000000000138026;;;
RO;033;JLM1997;;61990;;;
RO;033;JLM20066;;183906;;;
RO;033;JLM20067;;183906;;;
RO;033;JLM20070;;937328;;;
RO;033;JLM20071;;541680;;;
RO;033;JLM20072;;758410;;;
RO;033;JLM20073;;796898;;;
RO;033;JLM20122;;25532;;;
RO;033;JLM20130;;1163253;;;
RO;033;JLM20140;;82079;;;
RO;033;JLM20151E;;822348;;;
RO;033;JLM20161;;49195;;;
RO;033;JLM20171E;;458101;;;
RO;033;JLM20175N;;-000000000203393;;;
RO;033;JLM20179E;;475080;;;
RO;033;JLM20187;;100678;;;
RO;033;JLM20190;;49195;;;
RO;033;JLM20232;;287419;;;
RO;033;JLM20233;;287419;;;
RO;033;JLM20266;;159610;;;
RO;033;JLM20286;;37475;;;
RO;033;JLM20287;;13242;;;
RO;033;JLM20294;;163615;;;
RO;033;JLM20295;;152339;;;
RO;033;JLM20296;;165422;;;
RO;033;JLM20297;;146256;;;
RO;033;JLM20341;;72183;;;
RO;033;JLM203831;;16704;;;
RO;033;JLM203841;;10508;;;
RO;033;JLM20422;;121472;;;
RO;033;JLM20424;;211334;;;
RO;033;JLM2043;;176577;;;
RO;033;JLM2044;;169262;;;
RO;033;JLM20481;;497921;;;
RO;033;JLM20487A;;-000000000131146;;;
RO;033;JLM20487H;;-000000000131146;;;
RO;033;JLM20494E;;838631;;;
RO;033;JLM20495E;;742639;;;
RO;033;JLM20498;;78497;;;
RO;033;JLM20502;;210043;;;
RO;033;JLM20503;;210043;;;
RO;033;JLM20504;;215401;;;
RO;033;JLM20505;;215401;;;
RO;033;JLM20506;;126878;;;
RO;033;JLM20507;;130273;;;
RO;033;JLM20508;;258356;;;
RO;033;JLM20509;;258356;;;
RO;033;JLM20529;;128205;;;
RO;033;JLM20553;;853505;;;
RO;033;JLM20554;;1107864;;;
RO;033;JLM20555;;1068292;;;
RO;033;JLM20557;;276531;;;
RO;033;JLM20578;;196556;;;
RO;033;JLM20589;;122963;;;
RO;033;JLM20592;;195421;;;
RO;033;JLM20593;;164336;;;
RO;033;JLM206;;119880;;;
RO;033;JLM20682;;17300;;;
RO;033;JLM20689;;189494;;;
RO;033;JLM20696;;45969;;;
RO;033;JLM20704;;687665;;;
RO;033;JLM20706;;96923;;;
RO;033;JLM20711;;81411;;;
RO;033;JLM20750;;231985;;;
RO;033;JLM20751;;235576;;;
RO;033;JLM20792;;75693;;;
RO;033;JLM20870;;209264;;;
RO;033;JLM20927;;205300;;;
RO;033;JLM20928;;205300;;;
RO;033;JLM20933;;-000000000130806;;;
RO;033;JLM20935;;215245;;;
RO;033;JLM20938;;75026;;;
RO;033;JLM20946;;81041;;;
RO;033;JLM20950;;83787;;;
RO;033;JLM209XE;;28144;;;
RO;033;JLM21011;;24104;;;
RO;033;JLM21053;;19458;;;
RO;033;JLM210XE;;28144;;;
RO;033;JLM21242;;8739;;;
RO;033;JLM21290;;64396;;;
RO;033;JLM21291JFF;;3018850;;;
RO;033;JLM21293;;67622;;;
RO;033;JLM21295;;64396;;;
RO;033;JLM21296;;70799;;;
RO;033;JLM21302;;134380;;;
RO;033;JLM21303;;134380;;;
RO;033;JLM21304;;108360;;;
RO;033;JLM21305;;108360;;;
RO;033;JLM21329;;-000000000049324;;;
RO;033;JLM21330;;-000000000049324;;;
RO;033;JLM21375;;234780;;;
RO;033;JLM21376;;108360;;;
RO;033;JLM21377;;107070;;;
RO;033;JLM21378;;121598;;;
RO;033;JLM21380;;16695;;;
RO;033;JLM21457;;17585;;;
RO;033;JLM2146;;4338;;;
RO;033;JLM21461;;102574;;;
RO;033;JLM21462;;102574;;;
RO;033;JLM21465;;275921;;;
RO;033;JLM21466;;275921;;;
RO;033;JLM21469;;234494;;;
RO;033;JLM21470;;234494;;;
RO;033;JLM21499;;48973;;;
RO;033;JLM21725;;33394;;;
RO;033;JLM21735E;;511012;;;
RO;033;JLM21772;;564689;;;
RO;033;JLM21773;;488096;;;
RO;033;JLM2180;;333362;;;
RO;033;JLM2181;;193907;;;
RO;033;JLM2182;;46620;;;
RO;033;JLM2183;;253080;;;
RO;033;JLM2184;;272061;;;
RO;033;JLM2185;;73158;;;
RO;033;JLM2186;;283860;;;
RO;033;JLM2187;;252396;;;
RO;033;JLM21917;;25123;;;
RO;033;JLM21918;;21443;;;
RO;033;JLM21919;;27031;;;
RO;033;JLM21920;;155695;;;
RO;033;JLM21932;;33851;;;
RO;033;JLM21933;;543063;;;
RO;033;JLM2207;;-000000000005818;;;
RO;033;JLM2209;;142679;;;
RO;033;JLM2221SE;;874125;;;
RO;033;JLM2248;;-000000000005818;;;
RO;033;JLM2261;;62079;;;
RO;033;JLM2267;;116726;;;
RO;033;JLM2268;;102830;;;
RO;033;JLM230;;7100;;;
RO;033;JLM234;;50527;;;
RO;033;JLM235;;37034;;;
RO;033;JLM236;;72116;;;
RO;033;JLM237;;31121;;;
RO;033;JLM277;;31539;;;
RO;033;JLM279;;47323;;;
RO;033;JLM332;;31793;;;
RO;033;JLM347;;9660;;;
RO;033;JLM357;;136752;;;
RO;033;JLM358;;136752;;;
RO;033;JLM381;;7382;;;
RO;033;JLM402E;;687201;;;
RO;033;JLM409;;53845;;;
RO;033;JLM411;;-000000000046469;;;
RO;033;JLM412;;37139;;;
RO;033;JLM435;;73811;;;
RO;033;JLM456;;104928;;;
RO;033;JLM463SE;;3096678;;;
RO;033;JLM504;;94487;;;
RO;033;JLM505;;99757;;;
RO;033;JLM538;;120916;;;
RO;033;JLM551;;25140;;;
RO;033;JLM564;;469819;;;
RO;033;JLM565;;451748;;;
RO;033;JLM726;;40305;;;
RO;033;JLM730;;164554;;;
RO;033;JLM731;;115635;;;
RO;033;JLM742;;30962;;;
RO;033;JLM743;;57334;;;
RO;033;JLM747;;126444;;;
RO;033;JLM776;;108127;;;
RO;033;JLM777;;56980;;;
RO;033;JLM782;;87810;;;
RO;033;JLM783;;32340;;;
RO;033;JLM784;;122074;;;
RO;033;JLM791;;32725;;;
RO;033;JLM792;;58212;;;
RO;033;JLM800;;46409;;;
RO;033;JLM805;;143259;;;
RO;033;JLM817;;1561;;;
RO;033;JLM835;;21983;;;
RO;033;JLM853N;;-000000001258830;;;
RO;033;JLM853SE;;3285600;;;
RO;033;JLM855N;;0;;;
RO;033;JLM855SE;;-000000000516447;;;
RO;033;JLM9528;;17692;;;
RO;033;JLM9534;;61294;;;
RO;033;JLM9613;;27757;;;
RO;033;JLM9618;;27451;;;
RO;033;JLM9623;;3586;;;
RO;033;JLM9624;;13958;;;
RO;033;JLM9626;;22951;;;
RO;033;JLM9650;;23362;;;
RO;033;JLM9713;;24993;;;
RO;033;JLM9896;;45710;;;
RO;033;JLM9997;;135531;;;
RO;033;JLM9998;;127739;;;
RO;033;JS593;;141936;;;
RO;033;JS594;;141936;;;
RO;033;JS683;;39511;;;
RO;033;JS690;;5874;;;
RO;033;JS691;;5716;;;
RO;033;JZH100062;;5637;;;
RO;033;LAB2400AB;;177156;;;
RO;033;LAB2400BB;;176224;;;
RO;033;LAB2400CE;;195720;;;
RO;033;LCA1510AB;;37742;;;
RO;033;LCA1521AF;;103691;;;
RO;033;LCC1521AD;;94969;;;
RO;033;LHC4900AA;;173885;;;
RO;033;LHC4901AA;;173885;;;
RO;033;LHC5001AAXXX;;53750;;;
RO;033;LHC5022AA;;61993;;;
RO;033;LHC5023AA;;30088;;;
RO;033;LHC6455AA;;81959;;;
RO;033;LHC6460AA;;43496;;;
RO;033;LHD1509AA;;49654;;;
RO;033;LHD7052AA;;18304;;;
RO;033;LHD7053AA;;19820;;;
RO;033;LHE1510AB;;104883;;;
RO;033;LHE1520AA;;44011;;;
RO;033;LHE1545AC;;-000000000006764;;;
RO;033;LHE1550AC;;43713;;;
RO;033;LHE1620AA;;474589;;;
RO;033;LHE1682AA;;291094;;;
RO;033;LHE2400AJ0;;-000000000054708;;;
RO;033;LHE7096AA;;10011;;;
RO;033;LJA1410AK;;0;;;
RO;033;LJA1450AF;;207814;;;
RO;033;LJA1620AE;;89754;;;
RO;033;LJA1682AE;;89603;;;
RO;033;LJA1970AC00D;;-000000000033541;;;
RO;033;LJA2100BB;;97964;;;
RO;033;LJA2226AA;;70349;;;
RO;033;LJA2400EA;;831070;;;
RO;033;LJA4502BG;;361475;;;
RO;033;LJA4503BG;;361475;;;
RO;033;LJA4650BA;;83658;;;
RO;033;LJA4651BA;;86666;;;
RO;033;LJA4812AA;;12183;;;
RO;033;LJA4900BD;;86097;;;
RO;033;LJA4901BD;;86097;;;
RO;033;LJA5024AC;;14612;;;
RO;033;LJA5090AC;;37684;;;
RO;033;LJA5091AC;;37684;;;
RO;033;LJA5385AB;;3074;;;
RO;033;LJA6455BC;;166120;;;
RO;033;LJA6460BC;;114619;;;
RO;033;LJA7031AB;;35517;;;
RO;033;LJA7050AF;;32852;;;
RO;033;LJA7051AF;;32852;;;
RO;033;LJB2100BA;;102859;;;
RO;033;LJB5000ACLEG;;76984;;;
RO;033;LJB5001AE;;87676;;;
RO;033;LJB6455AA;;147387;;;
RO;033;LMA2400AA;;577891;;;
RO;033;LMB5132AA;;38101;;;
RO;033;LMD7001BA;;194306;;;
RO;033;LNA1410BF211;;-000000000272920;;;
RO;033;LNA1410HE514;;-000000000272920;;;
RO;033;LNA1410LC002;;-000000000211522;;;
RO;033;LNA1410QA3;;-000000000116319;;;
RO;033;LNA1450AA;;122157;;;
RO;033;LNA1508AA;;28153;;;
RO;033;LNA1520AA;;35321;;;
RO;033;LNA1520BA;;91597;;;
RO;033;LNA1600AA;;15200;;;
RO;033;LNA1620AA;;255973;;;
RO;033;LNA1682AC;;252297;;;
RO;033;LNA1800AA;;387996;;;
RO;033;LNA1800BA;;367665;;;
RO;033;LNA2220AB;;152259;;;
RO;033;LNA2221AB;;152259;;;
RO;033;LNA2222AB;;152259;;;
RO;033;LNA2223AB;;152259;;;
RO;033;LNA4600BL;;224407;;;
RO;033;LNA4601BL;;224407;;;
RO;033;LNA4800AB;;47073;;;
RO;033;LNA4801AB;;47073;;;
RO;033;LNA4812AB;;38044;;;
RO;033;LNA4900BC;;81607;;;
RO;033;LNA4900CC;;81607;;;
RO;033;LNA4901BC;;81607;;;
RO;033;LNA4901CC;;81607;;;
RO;033;LNA5070AC;;29492;;;
RO;033;LNA7001AC;;194306;;;
RO;033;LNA7031BA;;49222;;;
RO;033;LNA7031CA;;39774;;;
RO;033;LNA7050AA;;46704;;;
RO;033;LNA7051AA;;46704;;;
RO;033;LNA7096AA;;29886;;;
RO;033;LNC1250AA;;78403;;;
RO;033;LNC1250AA1;;64473;;;
RO;033;LNC1410AA;;0;;;
RO;033;LNC1410AC;;0;;;
RO;033;LNC1410AD;;0;;;
RO;033;LNC1410CB001;;1828079;;;
RO;033;LNC1620AA;;95130;;;
RO;033;LNC1800AA;;296915;;;
RO;033;LNC2401AC00D;;0;;;
RO;033;LNC2403AA;;-000000000061259;;;
RO;033;LNC4600BB;;217683;;;
RO;033;LNC4601BB;;217683;;;
RO;033;LNC4800AD;;46463;;;
RO;033;LNC4801AD;;46463;;;
RO;033;LNC4900BB;;74341;;;
RO;033;LNC4900CB;;100273;;;
RO;033;LNC4901BB;;100273;;;
RO;033;LNC4901CB;;100273;;;
RO;033;LNC5000AFLEG;;62077;;;
RO;033;LNC5022AB;;17322;;;
RO;033;LNC5023AB;;17322;;;
RO;033;LNC5092AB;;64907;;;
RO;033;LNC6455AA;;152958;;;
RO;033;LNC6460AA;;96447;;;
RO;033;LNC6507AA;;27748;;;
RO;033;LNC7038CF;;36020;;;
RO;033;LNC7038DC;;-000000000009106;;;
RO;033;LNC7052AB;;23663;;;
RO;033;LNC7053AB;;23663;;;
RO;033;LRA1250AA1;;49147;;;
RO;033;LRA1600BA;;15747;;;
RO;033;LRA1646DB;;75266;;;
RO;033;LRA1692DB;;10563;;;
RO;033;LXF6455AA;;156082;;;
RO;033;LXF6460AA;;92117;;;
RO;033;MCA7300AD;;464117;;;
RO;033;MCA7300AE;;434037;;;
RO;033;MHC2244AA;;298297;;;
RO;033;MHC2943AA;;0;;;
RO;033;MHC2952AA;;280615;;;
RO;033;MHC2953AA;;280615;;;
RO;033;MHC3155AA;;124667;;;
RO;033;MHC6113DA;;89892;;;
RO;033;MHD2140AA;;95566;;;
RO;033;MHD3540AA;;95566;;;
RO;033;MHD5150BA;;10581;;;
RO;033;MHD7390AA;;289915;;;
RO;033;MHD7390BA;;343267;;;
RO;033;MHD7410AB;;67693;;;
RO;033;MHE3985BA;;79253;;;
RO;033;MHE4190AA;;387519;;;
RO;033;MHE4190CA;;483571;;;
RO;033;MHE4510AB;;109694;;;
RO;033;MHE7300AA;;495104;;;
RO;033;MHE7300BA;;552230;;;
RO;033;MHF2740AA;;30507;;;
RO;033;MHF3290AA;;183616;;;
RO;033;MHF3291AA;;183616;;;
RO;033;MHF5150BA;;35820;;;
RO;033;MHF5670AA;;16988;;;
RO;033;MHF5670BA;;15560;;;
RO;033;MJA1628DA;;-000000000030947;;;
RO;033;MJA1629DA;;-000000000030947;;;
RO;033;MJA1830AE;;41306;;;
RO;033;MJA1837AF;;145603;;;
RO;033;MJA1849BE;;10959;;;
RO;033;MJA1932AA;;34333;;;
RO;033;MJA1933AA;;34333;;;
RO;033;MJA2100DG;;-000000000013030;;;
RO;033;MJA2105AG;;42610;;;
RO;033;MJA2140DJ;;90769;;;
RO;033;MJA2140EF;;197410;;;
RO;033;MJA2162AA;;1094;;;
RO;033;MJA2231AH;;-000000000098605;;;
RO;033;MJA2260AE;;22127;;;
RO;033;MJA2622AA;;18403;;;
RO;033;MJA3290AA;;417942;;;
RO;033;MJA3291AA;;390296;;;
RO;033;MJA3500DF;;109787;;;
RO;033;MJA3540DE;;99886;;;
RO;033;MJA3540ED;;-000000000025475;;;
RO;033;MJA3713AA;;-000000000013139;;;
RO;033;MJA3901ADE;;586537;;;
RO;033;MJA4190AF;;266661;;;
RO;033;MJA4440BA;;5566;;;
RO;033;MJA4500AE;;15235;;;
RO;033;MJA4515AD;;16859;;;
RO;033;MJA5670BB;;21883;;;
RO;033;MJA5920AF;;-000000000071732;;;
RO;033;MJA6116AB;;221778;;;
RO;033;MJA7390AB;;-000000000063793;;;
RO;033;MJA7410AE;;29750;;;
RO;033;MJA7600AH;;42344;;;
RO;033;MJA8111BH;;220108;;;
RO;033;MJB2140EB;;148050;;;
RO;033;MJB3540EC;;144766;;;
RO;033;MJB3985AB;;39976;;;
RO;033;MJB4190BC;;246148;;;
RO;033;MJB4270AB;;314113;;;
RO;033;MJB4270BC;;277007;;;
RO;033;MJB4505BE;;14781;;;
RO;033;MJB4519AF;;83209;;;
RO;033;MJB5150AA;;23543;;;
RO;033;MJB5670AA;;35005;;;
RO;033;MJB6118AB;;242313;;;
RO;033;MJB6249AA;;9775;;;
RO;033;MJB7390AA;;442936;;;
RO;033;MJB7600AB;;112230;;;
RO;033;MJC3901AC;;1172940;;;
RO;033;MJC3901ACE;;586537;;;
RO;033;MJD2590AB;;-000000000029610;;;
RO;033;MJD4400AB;;42819;;;
RO;033;MJD4400BA;;50704;;;
RO;033;MJD6863AA;;36287;;;
RO;033;MJF1346AA;;246771;;;
RO;033;MJF4000AA;;37893;;;
RO;033;MJF7440AA;;237556;;;
RO;033;MMA3891AAE;;472867;;;
RO;033;MMB2590AA;;-000000000029118;;;
RO;033;MMB3985BA;;49080;;;
RO;033;MMB4400AA;;138060;;;
RO;033;MMC3891AAN;;-000000000143849;;;
RO;033;MMC4190BA;;397367;;;
RO;033;MMC7300AA;;250633;;;
RO;033;MMC7390AB;;213460;;;
RO;033;MMC7450BA;;234099;;;
RO;033;MMD2140AB;;95566;;;
RO;033;MMD2140AC;;95566;;;
RO;033;MMD2140CC;;95566;;;
RO;033;MMD2260AA;;34373;;;
RO;033;MMD2950AA;;-000000000014808;;;
RO;033;MMD2951AA;;-000000000014143;;;
RO;033;MMD5151AA;;25424;;;
RO;033;MMD6113BB;;-000000000035572;;;
RO;033;MMD7410AA;;30907;;;
RO;033;MMD8110AA;;147747;;;
RO;033;MNA2100AA;;49747;;;
RO;033;MNA2100DA;;49747;;;
RO;033;MNA2246BC;;749147;;;
RO;033;MNA2247AC;;130567;;;
RO;033;MNA2742AA;;34084;;;
RO;033;MNA2743AA;;34307;;;
RO;033;MNA3337AA;;147658;;;
RO;033;MNA3500DA;;104676;;;
RO;033;MNA3503AD;;0;;;
RO;033;MNA3505AE;;24455;;;
RO;033;MNA3540AD;;95566;;;
RO;033;MNA3540CD;;95566;;;
RO;033;MNA3711AA;;16983;;;
RO;033;MNA3891ABE;;740229;;;
RO;033;MNA3891BBE;;740229;;;
RO;033;MNA3891CB;;-000000000267884;;;
RO;033;MNA3891CBE;;834372;;;
RO;033;MNA4180AC;;42027;;;
RO;033;MNA4188AA;;197415;;;
RO;033;MNA4190AA;;214009;;;
RO;033;MNA4190EB;;166792;;;
RO;033;MNA4190FA;;379274;;;
RO;033;MNA4271AB;;202959;;;
RO;033;MNA4300AA;;23432;;;
RO;033;MNA4400AD;;124262;;;
RO;033;MNA4500BA;;16931;;;
RO;033;MNA4510AG;;64436;;;
RO;033;MNA4510BF;;40563;;;
RO;033;MNA4510CE;;64436;;;
RO;033;MNA5670AA;;15560;;;
RO;033;MNA5680AA;;15560;;;
RO;033;MNA6113CB;;137380;;;
RO;033;MNA6113FB;;112247;;;
RO;033;MNA6116AA;;-000000000039799;;;
RO;033;MNA6249CB;;9615;;;
RO;033;MNA6249GA;;9259;;;
RO;033;MNA7300AB;;368595;;;
RO;033;MNA7300BB;;549457;;;
RO;033;MNA7390AA;;388850;;;
RO;033;MNA7390BA;;309890;;;
RO;033;MNA7440CA;;335280;;;
RO;033;MNA7600CB;;203796;;;
RO;033;MNA8110ABE;;208108;;;
RO;033;MNA8111BBE;;354147;;;
RO;033;MNB2590AA;;91582;;;
RO;033;MNB6113AA;;89892;;;
RO;033;MNB6113BA;;182489;;;
RO;033;MNC1310AE;;-000000000020822;;;
RO;033;MNC1311AE;;-000000000020822;;;
RO;033;MNC1455AB;;51024;;;
RO;033;MNC2100AE;;83734;;;
RO;033;MNC2100DE;;81843;;;
RO;033;MNC2241AK;;498544;;;
RO;033;MNC2470AB;;18581;;;
RO;033;MNC2471AB;;17692;;;
RO;033;MNC2630AA;;73504;;;
RO;033;MNC2631AA;;73504;;;
RO;033;MNC3540AA;;95566;;;
RO;033;MNC3540EB;;144059;;;
RO;033;MNC3901ADE;;586537;;;
RO;033;MNC3901BCE;;586537;;;
RO;033;MNC3985AH;;48986;;;
RO;033;MNC4190AE;;353217;;;
RO;033;MNC4270AB;;-000000000036195;;;
RO;033;MNC4270BC;;0;;;
RO;033;MNC4400AC;;70549;;;
RO;033;MNC4505AD;;18034;;;
